Id,SalePrice
2736,132385.03164252243
2737,119764.33757117133
2738,138387.37959800364
2739,151720.3199883813
2740,130665.98758816278
2741,144264.91820155072
2742,147575.329205191
2743,152598.23966143804
2744,158450.73566850016
2745,137248.6883447552
2746,135683.45657284575
2747,146471.6539702604
2748,125188.64417424971
2749,124088.03093601542
2750,127996.36532164316
2751,133043.55489957705
2752,197024.5454394748
2753,144373.66334211436
2754,195191.27693394865
2755,135061.91904300294
2756,91809.05820209718
2757,71216.33700368459
2758,81338.55706618894
2759,160395.92046006233
2760,119124.7728732306
2761,139400.05664798582
2762,142094.30826731713
2763,178040.42847402408
2764,147045.8533636377
2765,285132.61303430854
2766,128980.6619507145
2767,87581.63698646816
2768,130751.58952985407
2769,131730.8643340096
2770,140503.1231613122
2771,105366.23948002489
2772,110744.79591840444
2773,162906.67561580744
2774,141128.6750990245
2775,108710.88112933762
2776,137461.73310627212
2777,146114.01043604995
2778,100067.68759065116
2779,117458.43587519274
2780,93617.2392251365
2781,94471.16770046964
2782,95948.48259291315
2783,96606.00304789873
2784,119646.26745295747
2785,132540.76229671086
2786,66472.45771745066
2787,123816.33465995628
2788,72822.6000780478
2789,165063.14152628352
2790,90453.03822135204
2791,110483.56266602248
2792,51910.074808399695
2793,161464.31409154623
2794,98368.62295603412
2795,116163.94548078436
2796,99259.541419868
2797,189321.69304698377
2798,105208.86637100387
2799,116880.13711274754
2800,68269.74944291808
2801,104300.47332944279
2802,125277.13932218788
2803,165842.63774775516
2804,123260.52177967718
2805,94511.58805673226
2806,80773.7217452136
2807,160963.49186572043
2808,141064.44550735375
2809,128210.60556781685
2810,120977.39645870286
2811,155136.98231857878
2812,163841.37356713525
2813,153505.34594477585
2814,158089.2806245148
2815,94907.35008529892
2816,232165.99853392306
2817,152482.96055450203
2818,127263.00486474494
2819,161001.8778661196
2820,132560.0158005118
2821,99544.47416903127
2822,190935.04431999096
2823,302927.5069607685
2824,162662.5159572445
2825,144480.0950818424
2826,128708.9691610462
2827,132903.40386164252
2828,204330.4157112698
2829,206591.6246675578
2830,218017.46331020148
2831,169445.53867795665
2832,227582.66838213246
2833,299255.2323111056
2834,211159.36527124245
2835,215427.46522153626
2836,181609.702618748
2837,153811.32408783774
2838,146965.22022587172
2839,167584.29375033535
2840,200159.66539006168
2841,198228.4783375986
2842,222157.62167072797
2843,144533.9145602647
2844,167570.85407250997
2845,126209.95763999363
2846,202897.33897327672
2847,203236.81669181545
2848,210184.25617095784
2849,191683.7383719166
2850,268414.8952433532
2851,206414.64510136534
2852,229571.65372054526
2853,225196.8564116747
2854,136096.9727236029
2855,193876.3303774555
2856,190368.17325963324
2857,181953.65727065378
2858,195532.44922561332
2859,108198.24856463395
2860,117825.9478913083
2861,123435.33990640304
2862,180882.90626765578
2863,127148.28510142151
2864,229329.32638151036
2865,139437.16528035383
2866,136933.29987770948
2867,93412.80205802312
2868,91450.36157228792
2869,91196.99517563594
2870,119301.69409455794
2871,81378.23432648106
2872,50962.09418616389
2873,94768.76499188837
2874,133310.12968025132
2875,109509.76143583488
2876,161963.85067146353
2877,141628.91790504399
2878,162126.45741493144
2879,128991.87877892455
2880,97307.99533622761
2881,142698.84693381866
2882,170944.02691471134
2883,188266.23037015402
2884,194409.40997827298
2885,182508.70899020767
2886,219316.6723411241
2887,94870.7234797371
2888,139658.56980682447
2889,57276.85661651486
2890,79060.80394316453
2891,135872.17651308794
2892,40867.56011519971
2893,68100.29335554966
2894,52800.84108857763
2895,323583.22151192545
2896,279437.33207718283
2897,199803.22712986893
2898,148113.6577677607
2899,205223.3776194543
2900,152599.59510708606
2901,196990.4087874551
2902,179912.55075973884
2903,312182.52589456085
2904,331253.6566344289
2905,85967.49032792936
2906,188211.24540596007
2907,108456.21477487292
2908,124681.40113785112
2909,150516.8846384231
2910,76395.1774898383
2911,81049.38527685085
2912,141968.4263149334
2913,80582.57696993955
2914,76316.2229951139
2915,83009.97143354762
2916,82762.55700782913
2917,163025.97370943963
2918,116102.4882951712
2919,213019.17817373114
